case_id,dice,boundary_error_fraction,false_positive_voxels,false_negative_voxels,confident_false_negative_fraction,missed_small_lesion_count,mean_entropy_error,mean_entropy_nonerror,entropy_error_auroc,entropy_error_auprc,overlap_top_5_uncertainty,overlap_top_10_uncertainty,overlap_top_20_uncertainty,path_embedding,path_entropy,path_prediction,path_ground_truth
BraTS2021_01303,0.9335861938175863,0.8777841233580811,345,1406,0.017069701280227598,1,0.46814286708831787,0.12121067196130753,0.8674383422359913,0.38198211689593586,0.15362649914334667,0.35979440319817246,0.6653340948029697,outputs_10hour/embeddings/epoch_005/BraTS2021_01303_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01303_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01303_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01303_gt.npy
BraTS2021_01343,0.9689198327030557,1.0,873,368,0.0,0,0.6130961179733276,0.1706320345401764,0.9066218876822969,0.2544879924701944,0.13940370668815472,0.4802578565672844,0.879129734085415,outputs_10hour/embeddings/epoch_005/BraTS2021_01343_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01343_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01343_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01343_gt.npy
BraTS2021_01170,0.8252323087920568,0.7390593047034765,3724,1166,0.10806174957118353,2,0.5783555507659912,0.35394537448883057,0.6864755588738296,0.42463081720233353,0.0787321063394683,0.15930470347648262,0.28916155419222905,outputs_10hour/embeddings/epoch_005/BraTS2021_01170_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01170_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01170_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01170_gt.npy
BraTS2021_01159,0.864794441227758,0.9807280513918629,688,246,0.024390243902439025,0,0.3826649487018585,0.087919220328331,0.8551876116992334,0.571242721445608,0.12312633832976445,0.2762312633832976,0.5588865096359743,outputs_10hour/embeddings/epoch_005/BraTS2021_01159_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01159_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01159_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01159_gt.npy
BraTS2021_01090,0.8879704797048797,0.7575757575757576,1297,221,0.0,0,0.5180114507675171,0.17102697491645813,0.8317587005578448,0.4440496287814276,0.10408432147562582,0.19696969696969696,0.49472990777338605,outputs_10hour/embeddings/epoch_005/BraTS2021_01090_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01090_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01090_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01090_gt.npy
BraTS2021_01089,0.934515898169938,0.9898516783762685,767,1795,0.42395543175487466,2,0.34867921471595764,0.13822443783283234,0.6372218102165257,0.2629371260946125,0.13895394223263074,0.32084309133489464,0.5526932084309133,outputs_10hour/embeddings/epoch_005/BraTS2021_01089_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01089_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01089_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01089_gt.npy
BraTS2021_01084,0.9308231173380641,0.9126582278481012,628,162,0.0,1,0.533420205116272,0.11609597504138947,0.8984074210795813,0.43098075841604405,0.12658227848101267,0.3430379746835443,0.7164556962025317,outputs_10hour/embeddings/epoch_005/BraTS2021_01084_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01084_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01084_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01084_gt.npy
BraTS2021_01082,0.9645663562281852,0.9527720739219713,291,683,0.021961932650073207,0,0.5722140073776245,0.26940521597862244,0.7668735388951852,0.1417992539076245,0.08726899383983573,0.17864476386036962,0.5246406570841889,outputs_10hour/embeddings/epoch_005/BraTS2021_01082_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01082_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01082_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01082_gt.npy
BraTS2021_01079,0.9587880762339218,0.9855072463768116,847,1430,0.1027972027972028,4,0.5236039161682129,0.233817458152771,0.783918475498102,0.18506261860968745,0.07509881422924901,0.19543258673693456,0.6056214317083882,outputs_10hour/embeddings/epoch_005/BraTS2021_01079_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01079_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01079_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01079_gt.npy
BraTS2021_01078,0.9531340933210253,0.9481373265157049,421,948,0.06118143459915612,0,0.470962792634964,0.1438310146331787,0.8237563955932279,0.2669576495080739,0.10080350620891161,0.337472607742878,0.6815193571950329,outputs_10hour/embeddings/epoch_005/BraTS2021_01078_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01078_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01078_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01078_gt.npy
BraTS2021_01075,0.748380318683331,0.9322199025748086,584,6601,0.3390395394637176,1,0.21193861961364746,0.17712387442588806,0.49810197699739067,0.42015090442109415,0.05358385525400139,0.1163535142658316,0.232428670842032,outputs_10hour/embeddings/epoch_005/BraTS2021_01075_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01075_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01075_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01075_gt.npy
BraTS2021_01071,0.8920191301749021,0.9373702422145329,1374,1516,0.3106860158311346,2,0.34778445959091187,0.12954507768154144,0.7224846824142782,0.3851638609745203,0.10899653979238755,0.2557093425605536,0.485121107266436,outputs_10hour/embeddings/epoch_005/BraTS2021_01071_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01071_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01071_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01071_gt.npy
BraTS2021_01063,0.9644223655004831,1.0,924,759,0.022397891963109356,0,0.560509979724884,0.1513865739107132,0.9115620407360459,0.3726487196135712,0.32204396910279265,0.6125965537730244,0.8882947118241236,outputs_10hour/embeddings/epoch_005/BraTS2021_01063_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01063_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01063_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01063_gt.npy
BraTS2021_01062,0.9599518579810562,0.9954921111945906,781,550,0.04909090909090909,2,0.5051048994064331,0.12203354388475418,0.8903697380646824,0.3168716602738745,0.1960931630353118,0.49436513899323814,0.8084147257700977,outputs_10hour/embeddings/epoch_005/BraTS2021_01062_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01062_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01062_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01062_gt.npy
BraTS2021_01052,0.9581797788816062,0.9760536398467433,672,372,0.016129032258064516,0,0.5440181493759155,0.11532612890005112,0.9182170132882277,0.37135444284967123,0.24233716475095785,0.5488505747126436,0.8687739463601533,outputs_10hour/embeddings/epoch_005/BraTS2021_01052_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01052_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01052_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01052_gt.npy
BraTS2021_01051,0.9153768135115248,0.9645648775403857,1540,379,0.0079155672823219,5,0.49853935837745667,0.32521018385887146,0.6626304437533981,0.2226588524048069,0.06878582595101615,0.10891089108910891,0.2782699322563835,outputs_10hour/embeddings/epoch_005/BraTS2021_01051_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01051_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01051_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01051_gt.npy
BraTS2021_01050,0.701286048324531,0.6611219830397913,2492,574,0.06097560975609756,2,0.33003026247024536,0.10904096066951752,0.7949202929638896,0.7031440722231707,0.07534246575342465,0.16470971950424004,0.3290932811480757,outputs_10hour/embeddings/epoch_005/BraTS2021_01050_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01050_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01050_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01050_gt.npy
BraTS2021_01047,0.9413148751060323,0.9738927738927738,1689,456,0.013157894736842105,0,0.6084378361701965,0.22929494082927704,0.8316767268461741,0.2929909556250827,0.14219114219114218,0.2233100233100233,0.5603729603729604,outputs_10hour/embeddings/epoch_005/BraTS2021_01047_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01047_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01047_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01047_gt.npy
BraTS2021_01046,0.9579227151911847,0.9339164237123421,904,125,0.024,0,0.5923783183097839,0.14508427679538727,0.899958241642085,0.3263476271772581,0.18075801749271136,0.42565597667638483,0.8134110787172012,outputs_10hour/embeddings/epoch_005/BraTS2021_01046_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01046_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01046_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01046_gt.npy
BraTS2021_01045,0.907681322044291,0.9432044198895028,714,3811,0.40461821044345314,0,0.2960682213306427,0.20132708549499512,0.5253319722974559,0.2299770458381662,0.06386740331491712,0.20375690607734806,0.3874033149171271,outputs_10hour/embeddings/epoch_005/BraTS2021_01045_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01045_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01045_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01045_gt.npy
BraTS2021_01043,0.9331125495509393,0.967741935483871,1198,135,0.0,1,0.4900960922241211,0.10899247974157333,0.8995854039870476,0.44321833589011017,0.1485371342835709,0.4021005251312828,0.7261815453863466,outputs_10hour/embeddings/epoch_005/BraTS2021_01043_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01043_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01043_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01043_gt.npy
BraTS2021_01042,0.956239111781389,0.9952465834818776,1128,555,0.023423423423423424,0,0.5348511338233948,0.15919490158557892,0.880112498127444,0.30196078425004097,0.1378490790255496,0.44206773618538325,0.7653000594177065,outputs_10hour/embeddings/epoch_005/BraTS2021_01042_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01042_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01042_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01042_gt.npy
BraTS2021_01041,0.9235088325487308,0.9514398644833427,1274,497,0.1267605633802817,13,0.5233263969421387,0.31178373098373413,0.7035496539752457,0.2189535004624631,0.0722755505364201,0.11801242236024845,0.3105590062111801,outputs_10hour/embeddings/epoch_005/BraTS2021_01041_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01041_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01041_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01041_gt.npy
BraTS2021_01092,0.9695056086414708,0.9927338782924614,743,358,0.030726256983240222,0,0.5572769641876221,0.1606818586587906,0.9034200944051963,0.26859728690322393,0.21525885558583105,0.5912806539509536,0.8637602179836512,outputs_10hour/embeddings/epoch_005/BraTS2021_01092_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01092_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01092_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01092_gt.npy
BraTS2021_01095,0.9609260191243159,0.9448737764039155,513,1428,0.08053221288515407,3,0.5123307704925537,0.15471793711185455,0.852392250917722,0.28425459884595666,0.18907779495105614,0.4925296239052035,0.7990726429675425,outputs_10hour/embeddings/epoch_005/BraTS2021_01095_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01095_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01095_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01095_gt.npy
BraTS2021_01098,0.9031058716844692,0.9939167056621432,652,1485,0.12255892255892256,6,0.3511950969696045,0.09985599666833878,0.778814195759939,0.4221581069705378,0.13710809546092653,0.2901263453439401,0.5357978474496958,outputs_10hour/embeddings/epoch_005/BraTS2021_01098_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01098_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01098_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01098_gt.npy
BraTS2021_01099,0.8632686541834795,0.9739346297062474,984,1433,0.07536636427076064,1,0.4579980671405792,0.17547322809696198,0.7920766024408799,0.4806787206462997,0.09764170459247,0.2225899875879189,0.4513860157219694,outputs_10hour/embeddings/epoch_005/BraTS2021_01099_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01099_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01099_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01099_gt.npy
BraTS2021_01156,0.8956947591550707,0.8731604765241766,2529,325,0.25846153846153846,0,0.46682682633399963,0.1694777011871338,0.8027930527726084,0.41750392322366336,0.10651716888577435,0.19901892081289418,0.4985984583041346,outputs_10hour/embeddings/epoch_005/BraTS2021_01156_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01156_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01156_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01156_gt.npy
BraTS2021_01154,0.5669195751151231,0.7491240364400841,531,896,0.23325892857142858,2,0.39116743206977844,0.28933194279670715,0.6372490467565713,0.6567650914202476,0.039243167484232656,0.09810791871058164,0.21443587946741416,outputs_10hour/embeddings/epoch_005/BraTS2021_01154_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01154_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01154_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01154_gt.npy
BraTS2021_01153,0.9104747359043119,0.9024736991754336,675,2842,0.08515130190007038,2,0.45038822293281555,0.19664640724658966,0.7706205192951359,0.31409940130985475,0.04748365083878305,0.17315894228035258,0.47085584304805234,outputs_10hour/embeddings/epoch_005/BraTS2021_01153_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01153_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01153_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01153_gt.npy
BraTS2021_01152,0.8701966717099238,0.8811188811188811,137,292,0.003424657534246575,0,0.6280254125595093,0.31722989678382874,0.757269388006523,0.3832560838576306,0.07459207459207459,0.14685314685314685,0.28205128205128205,outputs_10hour/embeddings/epoch_005/BraTS2021_01152_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01152_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01152_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01152_gt.npy
BraTS2021_01150,0.7563275804227994,0.5240936209270307,4705,1832,0.24072052401746724,0,0.440597265958786,0.21753579378128052,0.7328150868548016,0.5600615206714726,0.04528070980572128,0.13568915404619855,0.32599051552700015,outputs_10hour/embeddings/epoch_005/BraTS2021_01150_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01150_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01150_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01150_gt.npy
BraTS2021_01147,0.8705467372138606,0.8828337874659401,119,248,0.0,1,0.4714135229587555,0.16911248862743378,0.829717937281122,0.4932445272250638,0.11444141689373297,0.22888283378746593,0.4550408719346049,outputs_10hour/embeddings/epoch_005/BraTS2021_01147_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01147_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01147_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01147_gt.npy
BraTS2021_01145,0.913284132841357,0.6124620060790273,1461,1171,0.089666951323655,4,0.5530300736427307,0.20813706517219543,0.8059102751351992,0.3687705071507757,0.11588145896656535,0.20972644376899696,0.5417933130699089,outputs_10hour/embeddings/epoch_005/BraTS2021_01145_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01145_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01145_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01145_gt.npy
BraTS2021_01144,0.8686438759339513,0.4643226473629783,2283,618,0.030744336569579287,0,0.5205197334289551,0.2637946307659149,0.7461925354893297,0.37600917020746344,0.07307824887969666,0.12168217855911755,0.34298517752499136,outputs_10hour/embeddings/epoch_005/BraTS2021_01144_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01144_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01144_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01144_gt.npy
BraTS2021_01135,0.9603337838632073,0.9577777777777777,1134,216,0.0,0,0.5266209840774536,0.17035207152366638,0.8498435297370557,0.23705368504113508,0.08592592592592592,0.35259259259259257,0.7237037037037037,outputs_10hour/embeddings/epoch_005/BraTS2021_01135_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01135_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01135_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01135_gt.npy
BraTS2021_01163,0.8890534229411726,0.8655030800821355,1036,912,0.039473684210526314,6,0.40272676944732666,0.1683914065361023,0.7631739776139919,0.36086085647178523,0.08829568788501027,0.16529774127310062,0.4004106776180698,outputs_10hour/embeddings/epoch_005/BraTS2021_01163_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01163_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01163_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01163_gt.npy
BraTS2021_01133,0.940260680666238,0.9515151515151515,423,237,0.0,1,0.48376429080963135,0.0873713493347168,0.9139053219915754,0.45139597861713293,0.22575757575757577,0.4590909090909091,0.7863636363636364,outputs_10hour/embeddings/epoch_005/BraTS2021_01133_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01133_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01133_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01133_gt.npy
BraTS2021_01118,0.9441615452151499,1.0,355,281,0.0,0,0.4532454311847687,0.08213814347982407,0.9058130191135549,0.4099273302864825,0.18867924528301888,0.4371069182389937,0.7594339622641509,outputs_10hour/embeddings/epoch_005/BraTS2021_01118_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01118_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01118_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01118_gt.npy
BraTS2021_01115,0.9404063424332345,0.7998372660699756,766,463,0.0,1,0.4969155788421631,0.17316403985023499,0.824068712417495,0.2650091064152872,0.07404393816110659,0.20748576078112285,0.5744507729861676,outputs_10hour/embeddings/epoch_005/BraTS2021_01115_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01115_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01115_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01115_gt.npy
BraTS2021_01113,0.919249236141467,0.8770270270270271,1161,319,0.0,2,0.5041507482528687,0.1589076966047287,0.8579679840096506,0.3690323167383391,0.057432432432432436,0.26013513513513514,0.5736486486486486,outputs_10hour/embeddings/epoch_005/BraTS2021_01113_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01113_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01113_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01113_gt.npy
BraTS2021_01110,0.6987913737264406,0.5625491738788355,3223,590,0.21016949152542372,7,0.5046758055686951,0.24736177921295166,0.7415220215668057,0.6338994544969742,0.06556517178075007,0.12090217676370311,0.2745869394177813,outputs_10hour/embeddings/epoch_005/BraTS2021_01110_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01110_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01110_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01110_gt.npy
BraTS2021_01108,0.7961995249415857,0.317016317016317,337,92,0.0,0,0.5349407196044922,0.1402609944343567,0.8713414668068606,0.6546736117595741,0.07459207459207459,0.17016317016317017,0.43356643356643354,outputs_10hour/embeddings/epoch_005/BraTS2021_01108_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01108_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01108_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01108_gt.npy
BraTS2021_01107,0.9361199548115764,0.7234726688102894,1001,243,0.00411522633744856,0,0.5353678464889526,0.09625419229269028,0.9290560240443212,0.49634091539879943,0.20016077170418006,0.49758842443729906,0.8368167202572347,outputs_10hour/embeddings/epoch_005/BraTS2021_01107_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01107_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01107_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01107_gt.npy
BraTS2021_01102,0.6525012141820634,0.20964360587002095,2738,124,0.0,1,0.33905115723609924,0.09966780990362167,0.8149488816537008,0.7700603094985006,0.07477288609364081,0.16177498252969952,0.32354996505939904,outputs_10hour/embeddings/epoch_005/BraTS2021_01102_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01102_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01102_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01102_gt.npy
BraTS2021_01101,0.9661890855995697,0.99527665317139,725,757,0.035667107001321,0,0.5305691957473755,0.176410973072052,0.8639169124336589,0.217386905523004,0.06477732793522267,0.4136302294197031,0.7739541160593792,outputs_10hour/embeddings/epoch_005/BraTS2021_01101_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01101_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01101_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01101_gt.npy
BraTS2021_01100,0.9641216150161481,0.9373297002724795,590,144,0.0,0,0.5491642951965332,0.09830985963344574,0.9314448103169792,0.3601212226156101,0.273841961852861,0.5926430517711172,0.9223433242506812,outputs_10hour/embeddings/epoch_005/BraTS2021_01100_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01100_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01100_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01100_gt.npy
BraTS2021_01130,0.8853267570901302,0.7258064516129032,837,279,0.0,1,0.5297427773475647,0.11341915279626846,0.9109248692937704,0.6281705935491744,0.1639784946236559,0.3387096774193548,0.6182795698924731,outputs_10hour/embeddings/epoch_005/BraTS2021_01130_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01130_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01130_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01130_gt.npy
BraTS2021_01035,0.3346153846196499,0.16955684007707128,887,151,0.7814569536423841,0,0.5810078978538513,0.2730025351047516,0.8001756989199685,0.8911521528486489,0.04527938342967245,0.10404624277456648,0.22639691714836224,outputs_10hour/embeddings/epoch_005/BraTS2021_01035_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01035_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01035_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01035_gt.npy
BraTS2021_01344,0.930995043843191,1.0,82,99,0.0,0,0.4951449930667877,0.1556839644908905,0.848946384857987,0.31864904574548036,0.07734806629834254,0.2541436464088398,0.580110497237569,outputs_10hour/embeddings/epoch_005/BraTS2021_01344_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01344_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01344_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01344_gt.npy
BraTS2021_01350,0.8089505365090174,0.4383561643835616,1395,65,0.0,0,0.4847564697265625,0.2796339690685272,0.7165043896774994,0.4678095678861523,0.05958904109589041,0.1410958904109589,0.32465753424657534,outputs_10hour/embeddings/epoch_005/BraTS2021_01350_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01350_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01350_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01350_gt.npy
BraTS2021_01569,0.9654160131901787,0.9936046511627907,301,1419,0.06412966878083157,1,0.5259671807289124,0.1843007355928421,0.8498152186232504,0.2568420947808464,0.18546511627906978,0.49186046511627907,0.7941860465116279,outputs_10hour/embeddings/epoch_005/BraTS2021_01569_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01569_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01569_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01569_gt.npy
BraTS2021_01567,0.9327050264550543,0.9416461916461917,677,951,0.15352260778128285,0,0.4615543484687805,0.2821708917617798,0.6709442254779961,0.20487710664458603,0.09643734643734644,0.1339066339066339,0.3464373464373464,outputs_10hour/embeddings/epoch_005/BraTS2021_01567_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01567_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01567_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01567_gt.npy
BraTS2021_01564,0.9708777352965221,0.9804469273743017,542,174,0.0,0,0.5766750574111938,0.09503065794706345,0.9528577747716331,0.38211560472339967,0.3840782122905028,0.755586592178771,0.979050279329609,outputs_10hour/embeddings/epoch_005/BraTS2021_01564_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01564_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01564_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01564_gt.npy
BraTS2021_01556,0.3935993830733011,0.1437019139060215,15698,29,0.034482758620689655,0,0.5611565709114075,0.3858202397823334,0.6661018812763946,0.8320582164277566,0.057480765562408595,0.11432568194824187,0.21752400330641572,outputs_10hour/embeddings/epoch_005/BraTS2021_01556_embedding.npy,outputs_10hour/uncertainty/epoch_005/BraTS2021_01556_entropy.npy,outputs_10hour/predictions/epoch_005/BraTS2021_01556_pred_tta.npy,outputs_10hour/ground_truth/epoch_005/BraTS2021_01556_gt.npy
