case_id,label_wt_dice,label_mean_fg_dice,label_edema_dice,label_boundary_error,pred_tumor_volume,pred_edema_volume,pred_enhancing_volume,pred_necrosis_volume,out_log_wt_volume,out_gt_edema_frac,out_gt_enhancing_frac,out_gt_necrosis_frac,out_gt_compactness,n_components,surface_to_volume,rep_log_wt_volume,rep_gt_edema_frac,rep_gt_enhancing_frac,rep_gt_necrosis_frac,rep_gt_compactness,rep_dice,rep_boundary_error_fraction,signed_gap_log_wt_volume,absolute_gap_log_wt_volume,standardized_gap_log_wt_volume,relative_gap_log_wt_volume,signed_gap_gt_edema_frac,absolute_gap_gt_edema_frac,standardized_gap_gt_edema_frac,relative_gap_gt_edema_frac,signed_gap_gt_enhancing_frac,absolute_gap_gt_enhancing_frac,standardized_gap_gt_enhancing_frac,relative_gap_gt_enhancing_frac,signed_gap_gt_necrosis_frac,absolute_gap_gt_necrosis_frac,standardized_gap_gt_necrosis_frac,relative_gap_gt_necrosis_frac,signed_gap_gt_compactness,absolute_gap_gt_compactness,standardized_gap_gt_compactness,relative_gap_gt_compactness
BraTS2021_00306,0.9728579717619928,0.901795029323525,0.8226193651645168,0.9216152019002376,7815.0,1941.0,3073.0,2801.0,8.96392819372262,0.24836852207261886,0.39321817018503746,0.3584133077410641,4.453932190598417,3.0,0.22444017913668796,8.986808776855469,0.409074991941452,0.28908318281173706,0.2923596501350403,5.199450492858887,0.9791147112846375,0.9137831926345825,0.022880583132849353,0.022880583132849353,0.09392086012170693,0.0025525171650030965,0.16070646986883316,0.16070646986883316,2.4614602778756796,0.647045855416372,-0.1041349873733004,0.1041349873733004,2.1145034461988836,0.26482683263966383,-0.06605365760602383,0.06605365760602383,1.687535778464971,0.18429414278222453,0.7455183022604697,0.7455183022604697,1.0305379250673918,0.16738425799339485
BraTS2021_00310,0.9456717394861948,0.892184704992335,0.8465608465609997,0.9969879518072288,12289.0,4973.0,5720.0,1596.0,9.416541202560081,0.4046708438437589,0.4654569126857633,0.12987224346966403,5.637237406608477,2.0,0.2442835055693046,9.482229232788086,0.4613315165042877,0.3893449902534485,0.14556807279586792,5.478085041046143,1.0476515293121338,1.0321581363677979,0.06568803022800473,0.06568803022800473,0.2830452816361536,0.006975812226503493,0.05666067266052882,0.05666067266052882,0.8887342458319808,0.1400163453981373,-0.0761119224323148,0.0761119224323148,1.6919170387848068,0.16352052539645826,0.01569582932620389,0.01569582932620389,0.3939020586762551,0.12085498834769723,-0.1591523655623348,0.1591523655623348,0.21951584489251091,0.0282323283286657
BraTS2021_00312,0.9712918660287176,0.9381766722710657,0.9603111605016826,0.9452054794520548,15228.0,12558.0,1682.0,988.0,9.63095678385169,0.8246650906219959,0.1104544260571904,0.06488048332015703,5.784806609049787,1.0,0.2333858681336891,9.554628372192383,0.8121351003646851,0.11345671117305756,0.039007388055324554,6.661185264587402,0.9884047508239746,1.0362439155578613,-0.0763284116593077,0.0763284116593077,0.3357844155227899,0.007925318890639124,-0.01252999025731083,0.01252999025731083,0.2042640605474465,0.01519401658416707,0.0030022851158671565,0.0030022851158671565,0.06376261110543545,0.027180965417784603,-0.025873095264832474,0.025873095264832474,0.5090598632140568,0.3987747187770345,0.8763786555376152,0.8763786555376152,1.2478407819849544,0.15149659500630638
BraTS2021_00313,0.8937218770088989,0.7058852767273548,0.8224885844751392,0.9243951612903226,4948.0,3600.0,1236.0,112.0,8.506940814951886,0.7275666936121108,0.24979789814015804,0.022635408245710115,5.647948405292219,8.0,0.3314470493007692,8.4379301071167,0.6306539177894592,0.25291821360588074,0.11556313931941986,6.019007682800293,0.8496790528297424,0.7596924304962158,-0.06901070783518648,0.06901070783518648,0.2832770913160454,0.008112281632618267,-0.09691277582265156,0.09691277582265156,1.4843643090463423,0.13320104324796864,0.003120315465722695,0.003120315465722695,0.06335927983403185,0.01249130996555452,0.09292773107370975,0.09292773107370975,2.3741133599868207,4.1052330416121,0.3710592775080741,0.3710592775080741,0.5129192090398558,0.06569805267029935
BraTS2021_00324,0.9058688834686116,0.8927021393051584,0.8914209856740465,0.9989423585404548,9669.0,8625.0,1001.0,43.0,9.17678358844734,0.8920260626736042,0.10352673492594525,0.00444720239941623,5.942372965820329,2.0,0.2789326714177047,8.787092208862305,0.776718020439148,0.11962515115737915,0.10029373317956924,6.400341510772705,0.8212389349937439,0.7455615401268005,-0.3896913795850345,0.3896913795850345,1.5996161173049244,0.04246491522484001,-0.11530804223445623,0.11530804223445623,1.7661153649344734,0.12926518382620847,0.016098416231433904,0.016098416231433904,0.32688491599547387,0.1554985844416408,0.09584653078015301,0.09584653078015301,2.448682719403291,21.54725036628991,0.4579685449523758,0.4579685449523758,0.6330548192181905,0.07706828072190412
BraTS2021_00325,0.9526662316863538,0.8888778254089719,0.8831662954714722,0.9949874686716792,16430.0,10135.0,4640.0,1655.0,9.706925073451831,0.6168594035297523,0.282410225197637,0.10073037127200199,6.738498205469257,2.0,0.2650639074820429,9.9833345413208,0.6289207935333252,0.22040526568889618,0.17467546463012695,6.442923069000244,0.9675832390785217,0.9196853637695312,0.27640946786896947,0.27640946786896947,1.1346133451802465,0.028475489127803455,0.01206139000357287,0.01206139000357287,0.18473825238021188,0.019552867933419114,-0.0620049595087408,0.0620049595087408,1.259036024968784,0.21955557703256484,0.07394509335812496,0.07394509335812496,1.889145812757967,0.7340820682213606,-0.29557513646901246,0.29557513646901246,0.4085766733220527,0.04386364492394849
BraTS2021_00327,0.9576507705375732,0.9190780917907979,0.9248756474027359,0.9952244508118434,12545.0,9749.0,2625.0,171.0,9.437157168656688,0.7771223595051597,0.2092467118372186,0.013630928656824526,6.554910790843191,1.0,0.282104424067886,9.210380554199219,0.8923202753067017,0.14705799520015717,0.03666543960571289,7.1139421463012695,0.8998390436172485,0.952030599117279,-0.226776614457469,0.226776614457469,0.9976370696632018,0.024030180527296285,0.11519791580154193,0.11519791580154193,1.877957888634141,0.14823633132697905,-0.062188716637061436,0.062188716637061436,1.320765617202136,0.2972014178364841,0.023034510948888365,0.023034510948888365,0.45320998020604353,1.6897470291085073,0.5590313554580781,0.5590313554580781,0.7959825577004553,0.08528434451841298
BraTS2021_00331,0.5442224152918432,0.2869163173927682,0.35712716890103857,0.6580251620282119,2385.0,2136.0,221.0,28.0,7.777373602657861,0.8955974842729745,0.09266247379416075,0.01174004192867195,6.459075856756911,9.0,0.4834381551071593,8.240153312683105,0.5786585807800293,0.23758083581924438,0.20796820521354675,6.025603771209717,0.7275992035865784,0.6204858422279358,0.4627797100252442,0.4627797100252442,2.160734511924447,0.05950333289425105,-0.3169389034929452,0.3169389034929452,5.352653445818022,0.3538850378361556,0.14491836202508362,0.14491836202508362,3.0926158595848623,1.5639211017169503,0.1962281632848748,0.1962281632848748,4.882280014655802,16.713011032324157,-0.4334720855471943,0.4334720855471943,0.6402669048440798,0.06711053222624754
BraTS2021_00332,0.799372462163345,0.8558815150677183,0.7521405049398988,0.7474701011959521,6468.0,5590.0,790.0,88.0,8.774776816043985,0.8642547928248853,0.12213976499671902,0.013605442176849714,6.020505330845551,3.0,0.3231292516908726,9.143033027648926,0.9037883281707764,0.058568164706230164,0.068634033203125,7.569821357727051,0.8214547038078308,0.8782902956008911,0.3682562116049404,0.3682562116049404,1.6200349789582311,0.04196758246477912,0.0395335353458911,0.0395335353458911,0.644476196047803,0.04574286417759811,-0.06357160029048886,0.06357160029048886,1.3501353369970825,0.5204781572491095,0.05502859102627529,0.05502859102627529,1.082701807957779,4.044304184079957,1.5493160268814998,1.5493160268814998,2.2060095944938882,0.25733982189234006
BraTS2021_00334,0.9280802524068212,0.883891152316108,0.7929323009732123,0.7120359955005624,6527.0,2843.0,2831.0,853.0,8.783855896643942,0.43557530258857735,0.43373678565890345,0.13068791175098715,5.763699982292141,2.0,0.30841121494396795,8.929717063903809,0.4847431182861328,0.41394364833831787,0.10338570177555084,6.480917453765869,0.9640417098999023,0.9194412231445312,0.14586116725986642,0.14586116725986642,0.5987350150938572,0.016605594669420874,0.04916781569755546,0.04916781569755546,0.7530787365824414,0.11287991427760664,-0.019793137320585574,0.019793137320585574,0.40190773659417284,0.04563387829012235,-0.02730220997543631,0.02730220997543631,0.697515593148778,0.20890991905615958,0.7172174714737283,0.7172174714737283,0.991417383897281,0.12443696744110087
BraTS2021_00339,0.9611911623439188,0.9418024287890955,0.9564220183486466,0.9913366336633664,10378.0,9520.0,828.0,30.0,9.24753981296529,0.9173251108104477,0.07978415879737927,0.002890730391209394,6.4483149966421225,2.0,0.29562536133480055,9.220002174377441,0.9857898950576782,0.04869513213634491,-0.05304136872291565,7.035326957702637,0.9584742188453674,1.0441182851791382,-0.02753763858784808,0.02753763858784808,0.11865782308645159,0.002977833690578538,0.06846478424723057,0.06846478424723057,1.0738841516860285,0.07463516348263834,-0.031089026661034358,0.031089026661034358,0.6910882322518606,0.3896592690877185,-0.05593209911412504,0.05593209911412504,1.4036702699332093,19.342086414471314,0.5870119610605142,0.5870119610605142,0.8096544851150129,0.0910333738864834
BraTS2021_00341,0.8560266242224627,0.8313368424010884,0.7686567164184499,0.8251256281407036,3813.0,2398.0,1099.0,316.0,8.246433786160365,0.6289011277193053,0.2882244951474214,0.08287437713065074,7.178321381746271,7.0,0.45948072381946553,7.820220470428467,0.5921090245246887,0.2834637463092804,0.11594529449939728,5.917713165283203,0.8096158504486084,0.7145271301269531,-0.42621331573189813,0.42621331573189813,1.8750002259953198,0.05168455542111284,-0.036792103194616566,0.036792103194616566,0.5997853342486144,0.058502112766007044,-0.004760748838140982,0.004760748838140982,0.10110891038720013,0.01651744525828972,0.03307091736874654,0.03307091736874654,0.6506788808906159,0.3990439442177277,-1.2606082164630683,1.2606082164630683,1.794930002765702,0.17561320729599217
BraTS2021_00343,0.8796125461256,0.8686934843891532,0.8498785887732468,0.8505747126436781,4825.0,3902.0,818.0,105.0,8.481773246184977,0.8087046632107592,0.16953367875612532,0.02176165803104298,6.818691987839247,3.0,0.4035233160472078,7.981759071350098,0.6427276134490967,0.2288937270641327,0.12535306811332703,6.3464508056640625,0.8061634302139282,0.6381146311759949,-0.5000141748348792,0.5000141748348792,2.2157006017749907,0.0589516014364307,-0.1659770497616625,0.1659770497616625,2.691872946441454,0.2052378971883207,0.05936004830800737,0.05936004830800737,1.323981831669181,0.35013513897883075,0.10359141008228405,0.10359141008228405,2.826613753861011,4.760053203727128,-0.4722411821751846,0.4722411821751846,0.6422381627468562,0.06925684775915267
BraTS2021_00348,0.6514634146345714,0.6272794813016044,0.6323681489146428,0.2295311406578026,5464.0,5150.0,287.0,27.0,8.60611940061064,0.9425329428972501,0.05252562225466229,0.004941434846257428,7.20449814165349,1.0,0.40904099559367946,8.06387710571289,0.7879307866096497,0.14320267736911774,0.06861232221126556,4.934445858001709,0.8258333802223206,0.6824697256088257,-0.5422422948977488,0.5422422948977488,2.336485392264585,0.06300658945687937,-0.15460215628760043,0.15460215628760043,2.4249664594606,0.16402821081686425,0.09067705511445545,0.09067705511445545,2.015690179306778,1.7263066083867007,0.06367088736500813,0.06367088736500813,1.5978826661264671,12.88249402280372,-2.270052283651781,2.270052283651781,3.131040140278793,0.31508814686745673
BraTS2021_00350,0.9125465681632174,0.9038555699481945,0.8553997450374655,0.4187725631768953,8498.0,6075.0,1684.0,739.0,9.047703788498627,0.7148740880198695,0.19816427394657782,0.08696163803237589,5.148495014206202,3.0,0.2522946575601308,8.629034996032715,0.6412374377250671,0.1744527667760849,0.16873425245285034,5.071094036102295,0.8512258529663086,0.6924933791160583,-0.4186687924659118,0.4186687924659118,1.9547791083958341,0.04627348065092933,-0.07363665029480237,0.07363665029480237,1.2436197184854088,0.10300631750753593,-0.023711507170492918,0.023711507170492918,0.5060130552499202,0.11965520849472931,0.08177261442047445,0.08177261442047445,2.0345540336717316,0.9403189262730368,-0.07740097810390711,0.07740097810390711,0.11432635764753864,0.015033706521348222
BraTS2021_00352,0.9142952795447654,0.7475058227429686,0.7261779316577959,0.7080078125,6413.0,3312.0,2802.0,299.0,8.7662383802531,0.5164509589887472,0.4369249961009872,0.04662404490870634,5.162580932882178,6.0,0.277873070317417,8.518522262573242,0.430678129196167,0.5087195634841919,0.07987238466739655,6.549195289611816,0.9340919256210327,0.9219473004341125,-0.24771611767985746,0.24771611767985746,1.15659514243096,0.02825796866075375,-0.08577282979258016,0.08577282979258016,1.4485827643340616,0.16608094576798582,0.07179456738320472,0.07179456738320472,1.532124808883099,0.16431745426887068,0.0332483397586902,0.0332483397586902,0.8272395868511461,0.7131004339790289,1.3866143567296385,1.3866143567296385,2.048121002474543,0.2685893172751093
BraTS2021_00353,0.9044065218425136,0.8671367911947244,0.7378867483949353,0.373446046742914,11261.0,4843.0,5096.0,1322.0,9.329189505814563,0.43006837758597805,0.4525352988185307,0.11739632359460314,6.6938436107965895,6.0,0.2986413284726112,8.87881851196289,0.40206411480903625,0.4234825372695923,0.13749602437019348,5.886932849884033,0.9201703071594238,0.8618059158325195,-0.45037099385167245,0.45037099385167245,1.9957179862524614,0.048275463296732095,-0.02800426277694179,0.02800426277694179,0.45418277685099134,0.06511568652976989,-0.029052761548938433,0.029052761548938433,0.6480002888647023,0.06419984789018822,0.02009970077559034,0.02009970077559034,0.5484440323347881,0.17121089442378346,-0.8069107609125563,0.8069107609125563,1.0973818128316126,0.12054518857684257
BraTS2021_00367,0.9101270975621194,0.8755217909912197,0.8678988547455109,0.949672873678913,11223.0,8762.0,2149.0,312.0,9.325809621782296,0.7807181680470634,0.19148177849042902,0.0278000534616165,8.612106795397914,9.0,0.38465650894680853,8.651665687561035,0.7920384407043457,0.1707526445388794,0.04943479597568512,7.136725902557373,0.7573242783546448,0.6619713306427002,-0.6741439342212612,0.6741439342212612,2.7672449508941956,0.07228797169081079,0.011320272657282304,0.011320272657282304,0.1733869302422309,0.014499801107227194,-0.020729133951549628,0.020729133951549628,0.420913530436632,0.10825586569700701,0.02163474251406862,0.02163474251406862,0.55272339751612,0.7781986586925063,-1.4753808928405405,1.4753808928405405,2.0394347923879077,0.17131472664902614
BraTS2021_00373,0.8329297820826356,0.8544173803720702,0.7272727272735793,0.7558528428093646,3124.0,1992.0,1112.0,20.0,8.047189562170502,0.6376440460927092,0.3559539052485405,0.00640204865554929,5.334546451530941,1.0,0.36491677334923345,7.915693759918213,0.4893452525138855,0.42726457118988037,0.0839344933629036,4.9357733726501465,0.909313440322876,0.8780239820480347,-0.13149580225228874,0.13149580225228874,0.6139584600288845,0.01634058510686262,-0.1482987935788237,0.1482987935788237,2.5045585748927013,0.23257264286385135,0.07131066594133989,0.07131066594133989,1.5217981583974405,0.20033623610706594,0.0775324447073543,0.0775324447073543,1.9290559466358683,12.108676488060066,-0.3987730788807946,0.3987730788807946,0.5890141798354679,0.07475293499664198
