case_id,inference_mode,tta_augmentations,overlap,checkpoint_epoch,path_saved_prediction,mask_exact_match,mask_agree_fraction,mask_n_disagree_voxels,mask_usable_with_old_dice,conf_mean_maxprob_all,conf_mean_maxprob_fg,conf_mean_entropy_fg,conf_mean_entropy_boundary,conf_entropy_p95_boundary,conf_mean_margin_all,conf_mean_margin_fg,conf_frac_maxprob_lt_0.60,conf_frac_maxprob_lt_0.70,conf_frac_maxprob_lt_0.80,conf_frac_maxprob_lt_0.90,conf_frac_margin_lt_0.10,conf_frac_margin_lt_0.20,pred_tumor_voxels,pred_boundary_voxels
BraTS2021_00095,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00095_pred_tta.npy,True,1.0,0,True,0.9962208161995474,0.926222706883435,0.2419907959504912,0.3668426952229733,0.8779277386844703,0.9931740027263786,0.8693462128057519,0.0021294793248503256,0.0037078873021691265,0.005715183387069024,0.009687385453212547,0.0008315940923156717,0.0016282786875026494,28305.0,11483.0
BraTS2021_00100,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00100_pred_tta.npy,True,1.0,0,True,0.9983825250953541,0.9560278791507164,0.11712446384335054,0.27279760991358304,0.69708315643498,0.9968924848006834,0.9156189401021692,0.0010007174955628563,0.0018645443903175863,0.002840086602973201,0.004382072681041753,0.0004799038304192943,0.0009330589227496444,12072.0,6149.0
BraTS2021_00103,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00103_pred_tta.npy,True,1.0,0,True,0.9969030195478157,0.9469546935448231,0.16227070925731782,0.32450656470879796,0.7151540104983549,0.9940717043936608,0.8993098135807779,0.001657358400710026,0.0032998343994544922,0.005183134720914375,0.008441027805738655,0.000714355294346852,0.0014760636858568476,24819.0,13471.0
BraTS2021_00111,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00111_pred_tta.npy,True,1.0,0,True,0.995948641400328,0.8722417857795565,0.3119542675685498,0.3583204108914965,0.8194748016168717,0.9923231738990534,0.7588854001976811,0.0032300765473842396,0.005560545224006763,0.00823442049403588,0.011693434770357848,0.0016025641025641025,0.002833838170376632,16459.0,7280.0
BraTS2021_00112,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00112_pred_tta.npy,True,1.0,0,True,0.9951336624213438,0.8720523885752373,0.31175818586507853,0.4670152542323566,1.0052533191319408,0.9909283822883199,0.764654471763834,0.0033400252278501254,0.006210729534942941,0.009630702175161819,0.014480845192199502,0.0013294958575396333,0.0026752772990803085,12650.0,7305.0
BraTS2021_00115,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00115_pred_tta.npy,True,1.0,0,True,0.9982546125475251,0.9403738550170937,0.1573489369849158,0.31253514689167916,0.8696425577511979,0.9967659757933471,0.8912002741030479,0.0011154808293645066,0.00199343339587242,0.0030998941646221195,0.004630297782267764,0.00042995622263914947,0.0009200461827103478,10495.0,5719.0
BraTS2021_00117,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00117_pred_tta.npy,True,1.0,0,True,0.9970818888860816,0.8949658595461789,0.2516252898666376,0.35981652275789033,0.7109019008676006,0.9943730529982991,0.7980612314115787,0.0017929069653207584,0.0034845024069162,0.005403281265350231,0.008448767069456724,0.0008457977207977208,0.0016578249336870027,9547.0,6625.0
BraTS2021_00118,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00118_pred_tta.npy,True,1.0,0,True,0.9968478380970837,0.9377984579682671,0.1725209659806508,0.35709613621620084,0.7940412154674078,0.9940404962987897,0.884491640889847,0.0019372816402519373,0.0036902041852536903,0.005755932736130756,0.00883110289050883,0.0008326382088758327,0.0016531872967516532,17808.0,9173.0
BraTS2021_00128,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00128_pred_tta.npy,True,1.0,0,True,0.9976740336279515,0.9421329884796289,0.16237565508596816,0.2968100796939524,0.723022239385819,0.9956245726771997,0.8918059575116348,0.0014336746844486783,0.002681590854965468,0.004259744383583393,0.006509486385647376,0.0005604509010081766,0.001203461141541637,16723.0,6972.0
BraTS2021_00132,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00132_pred_tta.npy,True,1.0,0,True,0.9970205551351966,0.9404900075990774,0.16719369247523383,0.32506471023397804,0.7493276998838437,0.9943509118505666,0.8883071641478397,0.0018420446695832373,0.0034083885744755626,0.005395857823236424,0.008424021716737158,0.0008149835791412678,0.0016284523189161021,18611.0,10543.0
BraTS2021_00136,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00136_pred_tta.npy,True,1.0,0,True,0.9970466387712679,0.8901959767874564,0.24712872128876281,0.43122299852241996,0.8986602988045213,0.9944162149096244,0.7931661879946743,0.0021708334815130933,0.0036852306269781997,0.005389297865026021,0.008157295778655002,0.0010787486515641855,0.0019293004729897933,7699.0,4552.0
BraTS2021_00137,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00137_pred_tta.npy,True,1.0,0,True,0.9968283181752763,0.9390407459447032,0.18494954730909255,0.32003115170469837,0.7274559224052077,0.9940318638151284,0.8866564925305171,0.0017745513208308127,0.0033877797943133695,0.005360882311880497,0.008716087300479314,0.0007833465183737416,0.0015542835869514636,21577.0,10429.0
BraTS2021_00139,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00139_pred_tta.npy,True,1.0,0,True,0.996900028545593,0.9158871552423885,0.20023976129842264,0.36403137690854664,0.7058657677628193,0.9939908425707575,0.8385765805261598,0.0021548645173579692,0.003959372215003435,0.005971372786459219,0.00901573544318437,0.0011395100446960058,0.0020171028552380043,10072.0,6199.0
BraTS2021_00151,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00151_pred_tta.npy,True,1.0,0,True,0.9941407550405968,0.8982847328973396,0.28483573879959656,0.4371055550158045,0.9211043119517552,0.989180879946637,0.8175294265586243,0.004204798802637938,0.007371260192388643,0.011088071592273274,0.016607162345457664,0.0017383576807346315,0.003398762102243495,23731.0,11566.0
BraTS2021_00152,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00152_pred_tta.npy,True,1.0,0,True,0.9985741651020449,0.9291584149874558,0.16206802137541365,0.3175092605029919,0.6979395516381224,0.9972447728535719,0.8619634067897917,0.0007290701266604882,0.0015183812171763978,0.0024976830398517145,0.00392029657089898,0.000321285140562249,0.000685820203892493,5249.0,3242.0
BraTS2021_00158,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00158_pred_tta.npy,True,1.0,0,True,0.997420204747205,0.9439002462205358,0.1625405749384497,0.27662680689149477,0.7173204739347961,0.9951652781329554,0.8961033816396925,0.001609105180533752,0.0029598377812663527,0.0046294479330193615,0.00695970695970696,0.000668825222396651,0.0013327446363160648,18315.0,9155.0
BraTS2021_00170,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00170_pred_tta.npy,True,1.0,0,True,0.9971523968391012,0.9179929479418867,0.1732830342993106,0.35211225599335466,0.6964376049408564,0.9944577883276408,0.8379450173634004,0.0013412375661072608,0.0030420477181460058,0.005613150810470245,0.008834984821581992,0.0006666412102004061,0.0012728233130318014,3436.0,3044.0
BraTS2021_00177,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00177_pred_tta.npy,True,1.0,0,True,0.9975323983349651,0.9393081445710905,0.1763156211101902,0.30865387466441724,0.8105846613018051,0.9954407587922485,0.8893839953784598,0.001562761856879504,0.002882520529579353,0.004457851516675046,0.006723088095637115,0.000624266800737389,0.0012932238422434501,18443.0,9290.0
BraTS2021_00178,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00178_pred_tta.npy,True,1.0,0,True,0.9980785899553379,0.9524548299586606,0.13873024030229011,0.28712838308970284,0.7064604742062692,0.9963473956788419,0.9098173118074525,0.0011270780501549732,0.0021029984972292665,0.003290246078707617,0.005096799567953414,0.00045934300741993047,0.0009949985911524373,15827.0,7501.0
BraTS2021_00183,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00183_pred_tta.npy,True,1.0,0,True,0.9973280710479432,0.9461886509005447,0.15714101227510793,0.31485966771024787,0.7110022677296552,0.9948939142660639,0.8978714707408161,0.0015142607735200329,0.0029588817467605345,0.004638334604664571,0.007294364196721099,0.0006866808213609561,0.0013587858705703824,18813.0,9001.0
BraTS2021_00184,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00184_pred_tta.npy,True,1.0,0,True,0.9987902781975642,0.9563815211447084,0.1108401327083775,0.25069617783119186,0.6944127638401428,0.9976838467928989,0.9155915454289805,0.0006889013533531806,0.0013130833728840373,0.0020911535861701976,0.0032805511210826825,0.0003235966691116193,0.0006371258862953215,9505.0,5786.0
BraTS2021_00185,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00185_pred_tta.npy,True,1.0,0,True,0.9969403223024422,0.8791493088208318,0.2866658636839068,0.4025780840067401,0.9120947160400895,0.9942245797759521,0.7741257315631583,0.001997414595570963,0.003765761191503766,0.005926587353695582,0.008951160368026193,0.0007907952598973425,0.001673509526018915,8733.0,7433.0
BraTS2021_00186,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00186_pred_tta.npy,True,1.0,0,True,0.9980449691998418,0.9323194090706304,0.1699901562886849,0.25437456885108944,0.7026551544434174,0.9963049729934752,0.8725931065791032,0.001332761221199355,0.002462682685806418,0.0036797212253601706,0.00544026629219327,0.000590315701877568,0.0011533260519061737,14490.0,7255.0
BraTS2021_00187,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00187_pred_tta.npy,True,1.0,0,True,0.997393330779231,0.9440365097793999,0.1636060204343063,0.32658276049284723,0.7047842253348969,0.994959833595483,0.8919809173838931,0.0013297555158020273,0.0027072152653548004,0.004469290399522958,0.007133273703041145,0.0005948121645796065,0.0012447823494335121,19679.0,8682.0
BraTS2021_00188,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00188_pred_tta.npy,True,1.0,0,True,0.9986975217913444,0.9282241672034797,0.1744988875290443,0.3460044731913929,0.8564436121172633,0.9975585376549974,0.8651444222144696,0.0008256109242387116,0.001454913011516785,0.002256855494419817,0.0033818025884921254,0.00037451827760575615,0.0007128377625804727,6755.0,3995.0
BraTS2021_00191,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00191_pred_tta.npy,True,1.0,0,True,0.9976689120086945,0.9450370678585298,0.1509215234045284,0.3131679725987619,0.7027971249389254,0.9955157698043197,0.8945974388611735,0.0013664270739742438,0.0026493422719837813,0.004221669316008939,0.0065297647844817655,0.0006940124864653166,0.001259877439122722,16549.0,8973.0
BraTS2021_00192,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00192_pred_tta.npy,True,1.0,0,True,0.9991584582287014,0.9461759266023543,0.12612121755434705,0.24867900764085965,0.6926945228423217,0.9984077376401955,0.8959898198846,0.0003907203907203907,0.0008288443582561229,0.0012899518781871724,0.001910507792860734,0.0001608848667672197,0.00035480859010270777,4488.0,3130.0
BraTS2021_00201,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00201_pred_tta.npy,True,1.0,0,True,0.9968534879177587,0.9187524124657301,0.216105258699683,0.35337698091912595,0.9754369049684979,0.9942735352374692,0.8538840349705624,0.002537272958065037,0.004246578504004246,0.006081377368506081,0.008628747490133629,0.0010356804911260357,0.0019718317985644718,17133.0,9479.0
BraTS2021_00203,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00203_pred_tta.npy,True,1.0,0,True,0.997000711132546,0.8834999479488059,0.2834365828794461,0.3445827487816564,0.8870718803642715,0.9944078875509457,0.7840213403303342,0.0024343711843711844,0.004125457875457875,0.006013431013431014,0.008531746031746031,0.001082112332112332,0.002032967032967033,12341.0,6648.0
BraTS2021_00207,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00207_pred_tta.npy,True,1.0,0,True,0.9958170050597049,0.8895824650649581,0.27010867385299764,0.42085543753676785,1.0053633959885833,0.9922186583859977,0.7954577499417758,0.003057163918430768,0.005502589183848876,0.008483285770653062,0.012473351134928135,0.0012571229319410162,0.0024867176244964626,13423.0,10705.0
BraTS2021_00209,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00209_pred_tta.npy,True,1.0,0,True,0.9985638092485393,0.9313440668413755,0.16053187394860918,0.3134006047490722,0.8278428847097339,0.9972627234991926,0.8691871306588215,0.000897002954833263,0.0016018876297474863,0.0023893019882889025,0.003716541654490156,0.0004397073308006191,0.000792826141074347,5990.0,4160.0
BraTS2021_00212,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00212_pred_tta.npy,True,1.0,0,True,0.99710890322145,0.8813029667544335,0.28089981226944866,0.39148367113066757,0.8192643093307942,0.9944690026394046,0.7733533533734009,0.0017755001015797801,0.003462296733137041,0.005476723923325865,0.008522686627808824,0.0008298066550493735,0.001586647552499578,7327.0,8413.0
BraTS2021_00214,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00214_pred_tta.npy,True,1.0,0,True,0.9988022256298805,0.9539215519858115,0.1142966359843695,0.26959086116599046,0.7721792505971622,0.9977353715576599,0.9121466105112178,0.0006892893588262694,0.0013139578402625762,0.0020005546625309306,0.00298198423789099,0.0002854088751390022,0.000608513262088816,8608.0,4522.0
BraTS2021_00216,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00216_pred_tta.npy,True,1.0,0,True,0.9970368014658106,0.9406929112739664,0.17595788885687777,0.3272842587704414,0.7118830274963953,0.994365549300521,0.8884767351695074,0.001622392162113205,0.003254235152355225,0.005201105746891072,0.008149764123081285,0.0006773093492317264,0.0014191993573436873,20273.0,8855.0
BraTS2021_00220,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00220_pred_tta.npy,True,1.0,0,True,0.998652112494312,0.9191729501509089,0.19215089108552164,0.3237296261714101,0.772425375880137,0.9974546167306633,0.8468023839282852,0.0008274492497793469,0.0015682133400580001,0.0023215861808094816,0.003468982473836843,0.0003861429832303619,0.0007328836212331358,5534.0,3534.0
BraTS2021_00221,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00221_pred_tta.npy,True,1.0,0,True,0.9982706479489277,0.9191823054549687,0.18522847390058872,0.2881359870901539,0.7320675530852353,0.9966712999813169,0.844898776242302,0.0007326007326007326,0.0015239331695027897,0.0027310242500115916,0.004758813619573113,0.000350844654642123,0.0006815968841285297,3988.0,2951.0
BraTS2021_00222,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00222_pred_tta.npy,True,1.0,0,True,0.9992885761199948,0.9007611668215835,0.21348137870693493,0.2176870439375718,0.6853223681400546,0.998656619767091,0.806604860307032,0.00039532748418690065,0.0006716316398014011,0.0009677730168446349,0.0014240291097055023,0.00020829082500170034,0.0003684055408193339,2363.0,1812.0
BraTS2021_00241,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00241_pred_tta.npy,True,1.0,0,True,0.9987588212720658,0.9571224292980505,0.10153347341838997,0.26199156478893204,0.692459855504685,0.9976041701028674,0.9162646938325916,0.000533457270803372,0.001166298361920797,0.001956984344125247,0.0033249734002127984,0.00024699802401580785,0.0005071497889555345,5814.0,3520.0
BraTS2021_00243,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00243_pred_tta.npy,True,1.0,0,True,0.9961179357071288,0.8827469876681162,0.2779227635521672,0.46261484643188255,0.7768019686167651,0.9925044102430095,0.7757256548943824,0.002535909133171971,0.004926352159946732,0.007885162757077601,0.011709271739684654,0.0011847239593174791,0.0022974646907270605,11786.0,6225.0
BraTS2021_00253,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00253_pred_tta.npy,True,1.0,0,True,0.9982928685170912,0.9326007738018189,0.15876611561245257,0.33531279270993963,0.6979944760181722,0.996680283545506,0.8674804830728177,0.0010072401019868187,0.0020219969211526436,0.0032201616394862175,0.004747558570260259,0.0004615264347909751,0.0009741665463991918,7437.0,5124.0
BraTS2021_00254,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00254_pred_tta.npy,True,1.0,0,True,0.9983198869649091,0.9469170174694109,0.1408275942200275,0.28276259225088923,0.6978214815839903,0.9967782944483302,0.8978535334348501,0.0009328028293545535,0.001878868258178603,0.0029531388152077807,0.004739168877099912,0.00041850869437076336,0.0008635425876805187,11969.0,6847.0
BraTS2021_00261,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00261_pred_tta.npy,True,1.0,0,True,0.9979237263639384,0.9491997923631671,0.14023883073789611,0.2867943384709154,0.7069507723185344,0.9960736993540346,0.9042836642781955,0.0012866664988406015,0.0023705431690595868,0.003647419814104662,0.005668325347609737,0.0005496303630916918,0.0011272317370277444,16685.0,9294.0
BraTS2021_00262,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00262_pred_tta.npy,True,1.0,0,True,0.9977407073585898,0.868141593123112,0.2818986700129819,0.426048966763122,0.6995165933517337,0.9955893099476236,0.7419806920391283,0.0012855734009580163,0.0026724077204846436,0.004185451300835916,0.006361827275288814,0.0006545270968347891,0.0012503522118906733,3332.0,3157.0
BraTS2021_00263,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00263_pred_tta.npy,True,1.0,0,True,0.9988863992136338,0.9564356239140592,0.11396840186641628,0.22576307715217095,0.6939037346823884,0.9978917662792133,0.9167770939974493,0.0006339076106517967,0.0012114081881523743,0.0019272402993333227,0.0029291366500668824,0.000294122387145643,0.000578843602099416,10676.0,5430.0
BraTS2021_00266,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00266_pred_tta.npy,True,1.0,0,True,0.9965496725157172,0.9291477228334725,0.2149565506115958,0.3480386695658844,0.7721081869845301,0.9936806584084736,0.8728874222265837,0.0021393321320875053,0.003944296868711262,0.005983009182719398,0.009258571260503161,0.0008560424522752463,0.0017167288961541557,21726.0,8711.0
BraTS2021_00280,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00280_pred_tta.npy,True,1.0,0,True,0.9985344025318426,0.8956061486822083,0.21945958285132186,0.3589385736911276,0.7052452194497516,0.9971709204878206,0.796063652618631,0.001004016064257028,0.0017657356424188458,0.002615287696790177,0.003773767770932902,0.0005209374451047024,0.000954042413999891,3813.0,3585.0
BraTS2021_00282,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00282_pred_tta.npy,True,1.0,0,True,0.998965670329929,0.9530173388746247,0.10978917028124548,0.23597627303269794,0.6908471863708329,0.9980123767235871,0.9077020201034984,0.000561502503250076,0.0011188559732249052,0.0017384449423284375,0.0026553812961579953,0.0002793682405332891,0.0005476723923325865,6700.0,5021.0
BraTS2021_00283,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00283_pred_tta.npy,True,1.0,0,True,0.9979266360056865,0.9274987550431593,0.17971024129728483,0.3205889512183795,0.7305712287991002,0.9960231988278775,0.8605283964617624,0.0012111205293023474,0.002392809210991029,0.003864401591674319,0.00597172188081279,0.000553318735136917,0.0011036942855124673,9870.0,7316.0
BraTS2021_00289,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00289_pred_tta.npy,True,1.0,0,True,0.9982173769129362,0.9165965572263135,0.19274443128711002,0.34491404781996415,0.7159708971504818,0.9965621566588848,0.8386795525442818,0.001082073197457813,0.002126098814133002,0.003259916721455183,0.00488835317895147,0.0005281004212628144,0.0010135875520490905,6049.0,4889.0
BraTS2021_00300,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00300_pred_tta.npy,True,1.0,0,True,0.9970285563102477,0.9389699693439003,0.17564399571909264,0.32094378210706587,0.8058523040280723,0.9944701165942332,0.8881921628202456,0.0019706084614806722,0.003519356460532931,0.005413394358627624,0.00805002224880521,0.0008234947383020405,0.001605092375883451,21164.0,10900.0
BraTS2021_00305,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00305_pred_tta.npy,True,1.0,0,True,0.9985578850654767,0.9447663416568803,0.1317533527850626,0.2788449995919313,0.6924477096852435,0.9971926594652049,0.8909598930394467,0.000757257700859884,0.0015704933837135172,0.0026185256021520422,0.004089502573432228,0.0003809612663463482,0.0007230489340859262,7761.0,5831.0
BraTS2021_00306,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00306_pred_tta.npy,True,1.0,0,True,0.9985495218666893,0.9297306980220309,0.18170078309055016,0.31535078286532836,0.8214628713640284,0.9972944059535441,0.8693549541300948,0.0009367469684930002,0.0016926048672080418,0.002577669244335911,0.0038713491094443477,0.0004005400830797656,0.0007833142753777675,7815.0,3697.0
BraTS2021_00310,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00310_pred_tta.npy,True,1.0,0,True,0.9981962299166147,0.9448072518797167,0.1475182895802624,0.27879588083766466,0.8091016897388698,0.9966384561586823,0.8974013640674365,0.001156587791788388,0.0021260567776528526,0.0032245732158786436,0.004892511537648788,0.0005000588779001399,0.0009823737311005973,12289.0,6249.0
BraTS2021_00312,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00312_pred_tta.npy,True,1.0,0,True,0.9982982709406952,0.9575963834291341,0.1183603962477935,0.2564019122442534,0.6959345676672405,0.9967388206073143,0.918572724056858,0.0010094416035010094,0.0019131033982519132,0.002945212103627945,0.004542487215754542,0.00046996457887547,0.0009127286355009128,15228.0,7377.0
BraTS2021_00313,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00313_pred_tta.npy,True,1.0,0,True,0.9987089848219154,0.9317747530382106,0.16146725279459037,0.2745164177391811,0.7276167437662002,0.9975475718908005,0.8693630428144558,0.0006338006003221939,0.0012218187645037326,0.0019571991450130053,0.0032047705298458564,0.0002775560191027215,0.0005665576472406067,4948.0,3551.0
BraTS2021_00324,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00324_pred_tta.npy,True,1.0,0,True,0.9987341195816166,0.9609377628762715,0.10571509334964688,0.26162084082586484,0.6985677634119517,0.9975905780466369,0.9245897372738346,0.0005672055119029745,0.0011385816525699415,0.0019157088122605363,0.003230847082506159,0.0002891635943034772,0.0005394013201430247,9669.0,5612.0
BraTS2021_00325,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00325_pred_tta.npy,True,1.0,0,True,0.996790877062893,0.9180832301833901,0.22316189340080048,0.33588011495797127,0.8465043141362317,0.9940112348416664,0.8491735092408441,0.0020608243297318926,0.003839997537476529,0.005897743712869764,0.009188290700895742,0.0008741958321790255,0.0017099147351248192,16430.0,9074.0
BraTS2021_00327,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00327_pred_tta.npy,True,1.0,0,True,0.997779959252483,0.9361609476122926,0.16201601735282845,0.30867665369994796,0.707788068151521,0.9957657681992436,0.8789215297074113,0.0014002987303958177,0.002693241224794623,0.0041526636793627085,0.006235997012696042,0.000630134428678118,0.0012369305451829724,12545.0,7396.0
BraTS2021_00331,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00331_pred_tta.npy,True,1.0,0,True,0.9973949161448933,0.7954260180581291,0.4427968113585176,0.5224673298048865,0.8060545382596047,0.9949563631356303,0.6069699297027651,0.0013057108212817556,0.0027075385206873095,0.004637269689172803,0.007767722473604827,0.0006151480199923107,0.0012007216159465295,2385.0,2667.0
BraTS2021_00332,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00332_pred_tta.npy,True,1.0,0,True,0.9983155373227747,0.9296186091994605,0.16504974696711375,0.35678931474852127,0.6934180902457414,0.9967154605113787,0.8610821284804503,0.0009091469428007889,0.0018833552487398642,0.003086990466798159,0.004817965154503616,0.0004228988603988604,0.0008851769669077362,6468.0,4330.0
BraTS2021_00334,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00334_pred_tta.npy,True,1.0,0,True,0.9985418735307903,0.9232069029410984,0.18137986676118706,0.31079180269218454,0.7705192395820252,0.9972273777482916,0.8538185727341427,0.0008286200156485034,0.0016514656757872612,0.0026244445791794063,0.003917900213362436,0.00036955875262372276,0.0007304559719828271,6527.0,4352.0
BraTS2021_00339,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00339_pred_tta.npy,True,1.0,0,True,0.9988548561849832,0.9648643741719777,0.09112222566477479,0.23947305386143355,0.6913281881738081,0.9977924662124928,0.9310771301560499,0.0006018679661213597,0.0012399930386355726,0.0019854391460726304,0.0030862048961596473,0.00029295741965425226,0.0005815639865413621,10378.0,6346.0
BraTS2021_00341,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00341_pred_tta.npy,True,1.0,0,True,0.9984609971042187,0.9053946005416423,0.21318712323845582,0.3169579797242932,0.7265706278656429,0.9970500098079724,0.8181553253868867,0.0008371953471941051,0.0016050276887439974,0.002529330066281998,0.004018215047900801,0.0003968209160110787,0.0007549275963137595,3813.0,3971.0
BraTS2021_00343,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00343_pred_tta.npy,True,1.0,0,True,0.9979859479574147,0.9247054641666808,0.16975937862342164,0.3167636299968404,0.6940695917582085,0.9960699168053692,0.851546452678413,0.0009554910498306725,0.0019941340106434447,0.0034016690856313496,0.005618045476536043,0.0004928640541848089,0.000929789550072569,4825.0,4288.0
BraTS2021_00348,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00348_pred_tta.npy,True,1.0,0,True,0.9959757924037755,0.8288033818157927,0.3360638302196975,0.4709110932547926,0.8552043276058481,0.9922159521182191,0.6625829532239502,0.0035525947920984893,0.00613147974972765,0.008340804869191885,0.011040198469700913,0.0018124499889132048,0.0031862485177436926,5464.0,4889.0
BraTS2021_00350,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00350_pred_tta.npy,True,1.0,0,True,0.9983546912131924,0.9421606420993692,0.14754589831828208,0.3095324838974107,0.6972054927552762,0.9968241037537412,0.8879163283506186,0.0008020988252594288,0.001681673105231416,0.0028498814321717587,0.004572570954603941,0.00039193465325176635,0.0007626015346216539,8498.0,4610.0
BraTS2021_00352,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00352_pred_tta.npy,True,1.0,0,True,0.9984519165337121,0.9245656872713935,0.1754783444391966,0.33349792337619694,0.7146980514406115,0.9970295173141878,0.8542046488446376,0.0009269162210338681,0.0017619330560507032,0.0027316300257476727,0.004149732620320856,0.0004468211527035056,0.0008587839176074471,6413.0,3948.0
BraTS2021_00353,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00353_pred_tta.npy,True,1.0,0,True,0.9978628814654117,0.9284883370308223,0.18085272399225938,0.32737873895316383,0.8719550515590009,0.9959990091185686,0.8671331159935257,0.0013622151472618763,0.0026017596111054054,0.004053838165987699,0.005908162450218525,0.0005477388654958748,0.0011354170232674905,11261.0,7136.0
BraTS2021_00367,tta,8,0.25,5,outputs_10hour/predictions/epoch_005/BraTS2021_00367_pred_tta.npy,True,1.0,0,True,0.9975761999156141,0.9226991604868554,0.19038943928325036,0.30731250510697233,0.7081257750111835,0.9953437849158632,0.8517579821529602,0.0015111685699920993,0.0028628887452416866,0.004523450405803347,0.006889319830496301,0.0006866336278100984,0.0013732672556201967,11223.0,9241.0
