case_id,layer,intervention,rho_mean,rho_std
BraTS2021_01281,bottleneck,noise,1.316574141383171,0.0062016298966259
BraTS2021_01281,decoder4,zero,1.0,0.0
BraTS2021_01281,decoder4,mean,0.6917392760515213,0.0105924985335194
BraTS2021_01281,decoder4,noise,1.2171286195516586,0.0066883643139474
BraTS2021_01281,decoder3,zero,1.0,0.0
BraTS2021_01281,decoder3,mean,0.8523469641804695,0.0113094629172135
BraTS2021_01281,decoder3,noise,1.3151242583990097,0.0079359280775021
BraTS2021_01281,decoder2,zero,1.0,0.0
BraTS2021_01281,decoder2,mean,0.8452110141515732,0.0020066861687719
BraTS2021_01281,decoder2,noise,1.3095433861017227,0.0016219156765025
BraTS2021_01281,decoder1,zero,1.0,0.0
BraTS2021_01281,decoder1,mean,0.8157544285058975,0.0034391637612732
BraTS2021_01281,decoder1,noise,1.290587529540062,0.0023132600267913
BraTS2021_01276,encoder1,zero,1.0,0.0
BraTS2021_01276,encoder1,mean,0.8030643090605736,0.0035498928037469
BraTS2021_01276,encoder1,noise,1.2827088385820389,0.0021439572165426
BraTS2021_01276,encoder2,zero,1.0,0.0
BraTS2021_01276,encoder2,mean,0.8240717872977257,0.0006147969748789
BraTS2021_01276,encoder2,noise,1.2959658652544022,0.0007819873411504
BraTS2021_01276,encoder3,zero,1.0,0.0
BraTS2021_01276,encoder3,mean,0.9082312881946564,0.0019019118624551
BraTS2021_01276,encoder3,noise,1.3515615910291672,0.0019896155946596
BraTS2021_01276,encoder4,zero,1.0,0.0
BraTS2021_01276,encoder4,mean,0.9230749756097794,0.0029032027631228
BraTS2021_01276,encoder4,noise,1.361764773726463,0.0019477038022715
BraTS2021_01276,bottleneck,zero,1.0,0.0
BraTS2021_01276,bottleneck,mean,0.8656424656510353,0.0128933159599468
BraTS2021_01276,bottleneck,noise,1.3277690410614014,0.0113834775485126
BraTS2021_01276,decoder4,zero,1.0,0.0
BraTS2021_01276,decoder4,mean,0.6874683052301407,0.0224348714475154
BraTS2021_01276,decoder4,noise,1.2134610712528229,0.012983789850848
BraTS2021_01276,decoder3,zero,1.0,0.0
BraTS2021_01276,decoder3,mean,0.8641157001256943,0.0074260961183525
BraTS2021_01276,decoder3,noise,1.321934387087822,0.0045591191267698
BraTS2021_01276,decoder2,zero,1.0,0.0
BraTS2021_01276,decoder2,mean,0.8380019962787628,0.0005794633028991
BraTS2021_01276,decoder2,noise,1.3045557141304016,0.0007744645198742
BraTS2021_01276,decoder1,zero,1.0,0.0
BraTS2021_01276,decoder1,mean,0.7945738211274147,0.0006132061754667
BraTS2021_01276,decoder1,noise,1.2773140221834185,0.0003792128958987
BraTS2021_01275,encoder1,zero,1.0,0.0
BraTS2021_01275,encoder1,mean,0.8071994483470917,0.0039680700217935
BraTS2021_01275,encoder1,noise,1.2851125597953796,0.0024964979881815
BraTS2021_01275,encoder2,zero,1.0,0.0
BraTS2021_01275,encoder2,mean,0.825489267706871,0.0050055083376857
BraTS2021_01275,encoder2,noise,1.296594962477684,0.0033973109611189
BraTS2021_01275,encoder3,zero,1.0,0.0
BraTS2021_01275,encoder3,mean,0.9104644358158112,0.0125293233455695
BraTS2021_01275,encoder3,noise,1.351656436920166,0.008272371383855
BraTS2021_01275,encoder4,zero,1.0,0.0
BraTS2021_01275,encoder4,mean,0.9186911806464196,0.0119804319784679
BraTS2021_01275,encoder4,noise,1.3586831539869308,0.0069192197562624
BraTS2021_01275,bottleneck,zero,1.0,0.0
BraTS2021_01275,bottleneck,mean,0.8524976447224617,0.0106360004249001
BraTS2021_01275,bottleneck,noise,1.3173974603414536,0.0062380814973945
BraTS2021_01275,decoder4,zero,1.0,0.0
BraTS2021_01275,decoder4,mean,0.6926439180970192,0.010488371242502
BraTS2021_01275,decoder4,noise,1.2170680314302444,0.0046002832332087
BraTS2021_01275,decoder3,zero,1.0,0.0
BraTS2021_01275,decoder3,mean,0.853365033864975,0.0115109011790494
BraTS2021_01275,decoder3,noise,1.3151849806308746,0.0073401560448708
BraTS2021_01275,decoder2,zero,1.0,0.0
BraTS2021_01275,decoder2,mean,0.8340481072664261,0.0052439080243831
BraTS2021_01275,decoder2,noise,1.302275225520134,0.0037064379676867
BraTS2021_01275,decoder1,zero,1.0,0.0
BraTS2021_01275,decoder1,mean,0.801469661295414,0.0057005083258331
BraTS2021_01275,decoder1,noise,1.2814189493656158,0.0036029310970123
BraTS2021_01273,encoder1,zero,1.0,0.0
BraTS2021_01273,encoder1,mean,0.797585017979145,0.0015979430912956
BraTS2021_01273,encoder1,noise,1.2791575640439987,0.0010610620880994
BraTS2021_01273,encoder2,zero,1.0,0.0
BraTS2021_01273,encoder2,mean,0.8219035565853119,0.001070407988179
BraTS2021_01273,encoder2,noise,1.2943765968084335,0.0008188171397277
BraTS2021_01273,encoder3,zero,1.0,0.0
BraTS2021_01273,encoder3,mean,0.9046228155493736,0.0013529714264708
BraTS2021_01273,encoder3,noise,1.349296435713768,0.0015500848042678
BraTS2021_01273,encoder4,zero,1.0,0.0
BraTS2021_01273,encoder4,mean,0.9161041155457496,0.003912063197402
BraTS2021_01273,encoder4,noise,1.3570848852396011,0.0034087355228864
BraTS2021_01273,bottleneck,zero,1.0,0.0
BraTS2021_01273,bottleneck,mean,0.8414666056632996,0.0091565358221001
BraTS2021_01273,bottleneck,noise,1.3112138360738754,0.006534934839906
BraTS2021_01273,decoder4,zero,1.0,0.0
BraTS2021_01273,decoder4,mean,0.697482518851757,0.0124616027653965
BraTS2021_01273,decoder4,noise,1.2190091609954834,0.0073919064965621
BraTS2021_01273,decoder3,zero,1.0,0.0
BraTS2021_01273,decoder3,mean,0.8581825792789459,0.0049143947870501
BraTS2021_01273,decoder3,noise,1.318042352795601,0.0028057262727292
BraTS2021_01273,decoder2,zero,1.0,0.0
BraTS2021_01273,decoder2,mean,0.833754651248455,0.0006879893643252
BraTS2021_01273,decoder2,noise,1.3021129667758942,0.0006385806972146
BraTS2021_01273,decoder1,zero,1.0,0.0
BraTS2021_01273,decoder1,mean,0.7846520319581032,0.0012958956050216
BraTS2021_01273,decoder1,noise,1.2709749042987823,0.0009506886706863
BraTS2021_01265,encoder1,zero,1.0,0.0
BraTS2021_01265,encoder1,mean,0.7966092973947525,0.0061985532597918
BraTS2021_01265,encoder1,noise,1.2786187082529068,0.0037643099901942
BraTS2021_01265,encoder2,zero,1.0,0.0
BraTS2021_01265,encoder2,mean,0.8239933922886848,0.0126113351715878
BraTS2021_01265,encoder2,noise,1.2955966889858246,0.0080482759757013
BraTS2021_01265,encoder3,zero,1.0,0.0
BraTS2021_01265,encoder3,mean,0.8875685483217239,0.0402613211593248
BraTS2021_01265,encoder3,noise,1.3379101157188416,0.026478819321678
BraTS2021_01265,encoder4,zero,1.0,0.0
BraTS2021_01265,encoder4,mean,0.90379586070776,0.0224722403749028
BraTS2021_01265,encoder4,noise,1.347100555896759,0.0136893471624347
BraTS2021_01265,bottleneck,zero,1.0,0.0
BraTS2021_01265,bottleneck,mean,0.8609082698822021,0.0103005728758809
BraTS2021_01265,bottleneck,noise,1.3228313475847244,0.0079226970619463
BraTS2021_01265,decoder4,zero,1.0,0.0
BraTS2021_01265,decoder4,mean,0.6821207776665688,0.0109980755872642
BraTS2021_01265,decoder4,noise,1.2100626975297928,0.0070013824388435
BraTS2021_01265,decoder3,zero,1.0,0.0
BraTS2021_01265,decoder3,mean,0.8390906155109406,0.0233395326949923
BraTS2021_01265,decoder3,noise,1.305358350276947,0.0152132485930779
BraTS2021_01265,decoder2,zero,1.0,0.0
BraTS2021_01265,decoder2,mean,0.830424077808857,0.0119473983910684
BraTS2021_01265,decoder2,noise,1.2996237576007843,0.0077856318297029
BraTS2021_01265,decoder1,zero,1.0,0.0
BraTS2021_01265,decoder1,mean,0.782346822321415,0.020467970962811
BraTS2021_01265,decoder1,noise,1.269743412733078,0.0127061709698455
BraTS2021_01258,encoder1,zero,1.0,0.0
BraTS2021_01258,encoder1,mean,0.8037378489971161,0.0017353895522568
BraTS2021_01258,encoder1,noise,1.2828804701566696,0.0008864566368395
BraTS2021_01258,encoder2,zero,1.0,0.0
BraTS2021_01258,encoder2,mean,0.8343195095658302,0.0025351161837033
BraTS2021_01258,encoder2,noise,1.302041545510292,0.0014408076516293
BraTS2021_01258,encoder3,zero,1.0,0.0
BraTS2021_01258,encoder3,mean,0.9291669875383376,0.0018652644296568
BraTS2021_01258,encoder3,noise,1.3657411187887192,0.0015013292448654
BraTS2021_01258,encoder4,zero,1.0,0.0
BraTS2021_01258,encoder4,mean,0.9303119480609894,0.0058592901359506
BraTS2021_01258,encoder4,noise,1.3662835508584976,0.0045917520252346
BraTS2021_01258,bottleneck,zero,1.0,0.0
BraTS2021_01258,bottleneck,mean,0.8538186401128769,0.0141237919774505
BraTS2021_01258,bottleneck,noise,1.3187623769044876,0.0079564787810798
BraTS2021_01258,decoder4,zero,1.0,0.0
BraTS2021_01258,decoder4,mean,0.6932617351412773,0.0144102290265542
BraTS2021_01258,decoder4,noise,1.216570496559143,0.008786587230015
BraTS2021_01258,decoder3,zero,1.0,0.0
BraTS2021_01258,decoder3,mean,0.865420863032341,0.0060356548048234
BraTS2021_01258,decoder3,noise,1.3230951130390167,0.0041068108273969
BraTS2021_01258,decoder2,zero,1.0,0.0
BraTS2021_01258,decoder2,mean,0.842136800289154,0.0013510991025907
BraTS2021_01258,decoder2,noise,1.3073409348726273,0.0008258087221296
BraTS2021_01258,decoder1,zero,1.0,0.0
BraTS2021_01258,decoder1,mean,0.8091677650809288,0.0022255908080266
BraTS2021_01258,decoder1,noise,1.286453440785408,0.0013667195201937
BraTS2021_01257,encoder1,zero,1.0,0.0
BraTS2021_01257,encoder1,mean,0.7988182902336121,0.0031246161530691
BraTS2021_01257,encoder1,noise,1.280059739947319,0.0020490546443428
BraTS2021_01257,encoder2,zero,1.0,0.0
BraTS2021_01257,encoder2,mean,0.8205951377749443,0.0082143378245578
BraTS2021_01257,encoder2,noise,1.2938200682401657,0.0051155789635001
BraTS2021_01257,encoder3,zero,1.0,0.0
BraTS2021_01257,encoder3,mean,0.8959633260965347,0.0308378911210826
BraTS2021_01257,encoder3,noise,1.34361232817173,0.0213750518971677
BraTS2021_01257,encoder4,zero,1.0,0.0
BraTS2021_01257,encoder4,mean,0.9126230627298356,0.0120637684855216
BraTS2021_01257,encoder4,noise,1.3547409623861313,0.0089786235628467
BraTS2021_01257,bottleneck,zero,1.0,0.0
BraTS2021_01257,bottleneck,mean,0.8643888309597969,0.0124030126375467
BraTS2021_01257,bottleneck,noise,1.3273524343967438,0.0127985665440214
BraTS2021_01257,decoder4,zero,1.0,0.0
BraTS2021_01257,decoder4,mean,0.6813135668635368,0.0177058256342851
BraTS2021_01257,decoder4,noise,1.2104912400245669,0.0104304892227517
BraTS2021_01257,decoder3,zero,1.0,0.0
BraTS2021_01257,decoder3,mean,0.8493207842111588,0.0230106747150099
BraTS2021_01257,decoder3,noise,1.3124510496854782,0.0152000125485193
BraTS2021_01257,decoder2,zero,1.0,0.0
BraTS2021_01257,decoder2,mean,0.830538921058178,0.0102167750863888
BraTS2021_01257,decoder2,noise,1.300083428621292,0.0062704450805309
BraTS2021_01257,decoder1,zero,1.0,0.0
BraTS2021_01257,decoder1,mean,0.7943388000130653,0.0079982767340526
BraTS2021_01257,decoder1,noise,1.2771674245595932,0.0049476996168472
BraTS2021_01303,encoder1,zero,1.0,0.0
BraTS2021_01303,encoder1,mean,0.8151239231228828,0.0067562801202282
BraTS2021_01303,encoder1,noise,1.2901860624551773,0.0043208342923692
BraTS2021_01303,encoder2,zero,1.0,0.0
BraTS2021_01303,encoder2,mean,0.8327700570225716,0.0066694521686879
BraTS2021_01303,encoder2,noise,1.3012588024139404,0.004330476813623
BraTS2021_01303,encoder3,zero,1.0,0.0
BraTS2021_01303,encoder3,mean,0.9195684567093848,0.0014942958540503
BraTS2021_01303,encoder3,noise,1.3588582128286362,0.000758225216835
BraTS2021_01303,encoder4,zero,1.0,0.0
BraTS2021_01303,encoder4,mean,0.9246340543031693,0.0068974478333649
BraTS2021_01303,encoder4,noise,1.3611347675323486,0.0035814154470534
BraTS2021_01303,bottleneck,zero,1.0,0.0
BraTS2021_01303,bottleneck,mean,0.8594354689121246,0.0166708589196214
BraTS2021_01303,bottleneck,noise,1.319667398929596,0.0107322487042847
BraTS2021_01303,decoder4,zero,1.0,0.0
BraTS2021_01303,decoder4,mean,0.681252010166645,0.0159086090798241
BraTS2021_01303,decoder4,noise,1.2095471024513245,0.0099856742017186
BraTS2021_01303,decoder3,zero,1.0,0.0
BraTS2021_01303,decoder3,mean,0.8520090356469154,0.0088068098968776
BraTS2021_01303,decoder3,noise,1.3134945780038834,0.0073948358534774
BraTS2021_01303,decoder2,zero,1.0,0.0
BraTS2021_01303,decoder2,mean,0.841808870434761,0.0056467606549322
BraTS2021_01303,decoder2,noise,1.3073412775993347,0.0037493989293109
BraTS2021_01303,decoder1,zero,1.0,0.0
BraTS2021_01303,decoder1,mean,0.8114797696471214,0.0029167888857935
BraTS2021_01303,decoder1,noise,1.287808209657669,0.0019260899677359
BraTS2021_01343,encoder1,zero,1.0,0.0
BraTS2021_01343,encoder1,mean,0.8096762076020241,0.0062597944181202
BraTS2021_01343,encoder1,noise,1.2867936939001083,0.0039742721778678
BraTS2021_01343,encoder2,zero,1.0,0.0
BraTS2021_01343,encoder2,mean,0.8455870971083641,0.0005521939297187
BraTS2021_01343,encoder2,noise,1.309476912021637,0.0006964072247116
BraTS2021_01343,encoder3,zero,1.0,0.0
BraTS2021_01343,encoder3,mean,0.9217768907546996,0.0084523959864813
BraTS2021_01343,encoder3,noise,1.360313430428505,0.0055993161835591
BraTS2021_01343,encoder4,zero,1.0,0.0
BraTS2021_01343,encoder4,mean,0.92201466858387,0.0101376648033336
BraTS2021_01343,encoder4,noise,1.361811712384224,0.0059272793929771
BraTS2021_01343,bottleneck,zero,1.0,0.0
BraTS2021_01343,bottleneck,mean,0.8476256728172302,0.0115001605841268
BraTS2021_01343,bottleneck,noise,1.3146996796131134,0.0090995996000356
BraTS2021_01343,decoder4,zero,1.0,0.0
BraTS2021_01343,decoder4,mean,0.7046199068427086,0.0034577087208555
BraTS2021_01343,decoder4,noise,1.2236128002405169,0.0031467344710407
BraTS2021_01343,decoder3,zero,1.0,0.0
BraTS2021_01343,decoder3,mean,0.8400048837065697,0.0106122435893931
BraTS2021_01343,decoder3,noise,1.306127816438675,0.0057567032489194
BraTS2021_01343,decoder2,zero,1.0,0.0
BraTS2021_01343,decoder2,mean,0.8525001704692841,0.0031985870413785
BraTS2021_01343,decoder2,noise,1.3142060488462448,0.0022480996011797
BraTS2021_01343,decoder1,zero,1.0,0.0
BraTS2021_01343,decoder1,mean,0.818177729845047,0.0026966741998871
BraTS2021_01343,decoder1,noise,1.292102351784706,0.0017275344902536
BraTS2021_01170,encoder1,zero,1.0,0.0
BraTS2021_01170,encoder1,mean,0.8047667518258095,0.0046392492925597
BraTS2021_01170,encoder1,noise,1.283559575676918,0.0028273756008701
BraTS2021_01170,encoder2,zero,1.0,0.0
BraTS2021_01170,encoder2,mean,0.8144245445728302,0.0006262234342622
BraTS2021_01170,encoder2,noise,1.289518505334854,0.0003975185908091
BraTS2021_01170,encoder3,zero,1.0,0.0
BraTS2021_01170,encoder3,mean,0.8814878836274147,0.0039480396602241
BraTS2021_01170,encoder3,noise,1.3340576738119123,0.0029844897778286
BraTS2021_01170,encoder4,zero,1.0,0.0
BraTS2021_01170,encoder4,mean,0.8976401686668396,0.0024772896275646
BraTS2021_01170,encoder4,noise,1.344472452998161,0.0021119185428971
BraTS2021_01170,bottleneck,zero,1.0,0.0
BraTS2021_01170,bottleneck,mean,0.8572831675410271,0.01478002612668
BraTS2021_01170,bottleneck,noise,1.320809617638588,0.0125146019780704
BraTS2021_01170,decoder4,zero,1.0,0.0
BraTS2021_01170,decoder4,mean,0.6897100061178207,0.0232955792027856
BraTS2021_01170,decoder4,noise,1.2157132923603058,0.0139034892118149
BraTS2021_01170,decoder3,zero,1.0,0.0
BraTS2021_01170,decoder3,mean,0.825296975672245,0.0064244216486551
BraTS2021_01170,decoder3,noise,1.2973782569169998,0.0043988937072967
BraTS2021_01170,decoder2,zero,1.0,0.0
BraTS2021_01170,decoder2,mean,0.8272699937224388,0.0008030170543411
BraTS2021_01170,decoder2,noise,1.2979202568531036,0.0006010281334263
BraTS2021_01170,decoder1,zero,1.0,0.0
BraTS2021_01170,decoder1,mean,0.8051704913377762,0.002784556747239
BraTS2021_01170,decoder1,noise,1.2838251292705536,0.0017658340721111
BraTS2021_01159,encoder1,zero,1.0,0.0
BraTS2021_01159,encoder1,mean,0.7913438230752945,0.0008991087212541
BraTS2021_01159,encoder1,noise,1.2753229290246964,0.0006254092286241
BraTS2021_01159,encoder2,zero,1.0,0.0
BraTS2021_01159,encoder2,mean,0.8123696446418762,0.000649695371115
BraTS2021_01159,encoder2,noise,1.2885644137859344,0.0005009926963923
BraTS2021_01159,encoder3,zero,1.0,0.0
BraTS2021_01159,encoder3,mean,0.8745870813727379,0.0011304207755274
BraTS2021_01159,encoder3,noise,1.3281725943088531,0.0017086493692897
BraTS2021_01159,encoder4,zero,1.0,0.0
BraTS2021_01159,encoder4,mean,0.9002579227089882,0.0060868810080597
BraTS2021_01159,encoder4,noise,1.346725970506668,0.0053278360680402
BraTS2021_01159,bottleneck,zero,1.0,0.0
BraTS2021_01159,bottleneck,mean,0.8586261942982674,0.0131184669594329
BraTS2021_01159,bottleneck,noise,1.3231198638677597,0.0102449795541058
BraTS2021_01159,decoder4,zero,1.0,0.0
BraTS2021_01159,decoder4,mean,0.6891878843307495,0.0178570031638144
BraTS2021_01159,decoder4,noise,1.2156143635511398,0.0103244108940333
BraTS2021_01159,decoder3,zero,1.0,0.0
BraTS2021_01159,decoder3,mean,0.8347065895795822,0.0041467980753913
BraTS2021_01159,decoder3,noise,1.3026812374591827,0.003170692379821
BraTS2021_01159,decoder2,zero,1.0,0.0
BraTS2021_01159,decoder2,mean,0.828472800552845,0.0004235378752575
BraTS2021_01159,decoder2,noise,1.2987956404685974,0.0007906439705202
BraTS2021_01159,decoder1,zero,1.0,0.0
BraTS2021_01159,decoder1,mean,0.7902385368943214,0.0009710216182919
BraTS2021_01159,decoder1,noise,1.274470940232277,0.0006437338045177
BraTS2021_01090,encoder1,zero,1.0,0.0
BraTS2021_01090,encoder1,mean,0.7941905632615089,0.0045287173650092
BraTS2021_01090,encoder1,noise,1.27694371342659,0.0029476046001675
BraTS2021_01090,encoder2,zero,1.0,0.0
BraTS2021_01090,encoder2,mean,0.8216864243149757,0.0076094651139648
BraTS2021_01090,encoder2,noise,1.294448435306549,0.0049420643926611
BraTS2021_01090,encoder3,zero,1.0,0.0
BraTS2021_01090,encoder3,mean,0.9004918709397316,0.0247210385660864
BraTS2021_01090,encoder3,noise,1.3458092957735062,0.0168016035091119
BraTS2021_01090,encoder4,zero,1.0,0.0
BraTS2021_01090,encoder4,mean,0.9069413021206856,0.020597518295847
BraTS2021_01090,encoder4,noise,1.351461187005043,0.01215511984722
BraTS2021_01090,bottleneck,zero,1.0,0.0
BraTS2021_01090,bottleneck,mean,0.8498473167419434,0.0107438300659642
BraTS2021_01090,bottleneck,noise,1.3163287788629532,0.0064158295576109
BraTS2021_01090,decoder4,zero,1.0,0.0
BraTS2021_01090,decoder4,mean,0.7020636573433876,0.0082408324873051
BraTS2021_01090,decoder4,noise,1.2222051620483398,0.0051462014470845
BraTS2021_01090,decoder3,zero,1.0,0.0
BraTS2021_01090,decoder3,mean,0.8465328961610794,0.0187191206164443
BraTS2021_01090,decoder3,noise,1.310080111026764,0.0118005355840918
BraTS2021_01090,decoder2,zero,1.0,0.0
BraTS2021_01090,decoder2,mean,0.8352216929197311,0.0058635717136094
BraTS2021_01090,decoder2,noise,1.3028611987829208,0.0038517286282317
BraTS2021_01090,decoder1,zero,1.0,0.0
BraTS2021_01090,decoder1,mean,0.7973920851945877,0.0083146946098149
BraTS2021_01090,decoder1,noise,1.2789525538682938,0.0050869652302658
BraTS2021_01089,encoder1,zero,1.0,0.0
BraTS2021_01089,encoder1,mean,0.8216951042413712,0.0044668571168601
BraTS2021_01089,encoder1,noise,1.2944639176130297,0.002967352860165
BraTS2021_01089,encoder2,zero,1.0,0.0
BraTS2021_01089,encoder2,mean,0.8484167084097862,0.0011260090843285
BraTS2021_01089,encoder2,noise,1.3115670084953308,0.0009627025596915
BraTS2021_01089,encoder3,zero,1.0,0.0
BraTS2021_01089,encoder3,mean,0.9230279549956322,0.0046501343081367
BraTS2021_01089,encoder3,noise,1.3604880273342133,0.0030213178910689
BraTS2021_01089,encoder4,zero,1.0,0.0
BraTS2021_01089,encoder4,mean,0.9320913478732108,0.0072374417760825
BraTS2021_01089,encoder4,noise,1.3668584823608398,0.006811881996757
BraTS2021_01089,bottleneck,zero,1.0,0.0
BraTS2021_01089,bottleneck,mean,0.872544415295124,0.01135820512238
BraTS2021_01089,bottleneck,noise,1.330925136804581,0.0094369021422311
BraTS2021_01089,decoder4,zero,1.0,0.0
BraTS2021_01089,decoder4,mean,0.6854556053876877,0.0203090830421316
BraTS2021_01089,decoder4,noise,1.2136848717927933,0.0121275660525053
BraTS2021_01089,decoder3,zero,1.0,0.0
BraTS2021_01089,decoder3,mean,0.842365026473999,0.0053202727044861
BraTS2021_01089,decoder3,noise,1.3081507086753843,0.0034949563717963
BraTS2021_01089,decoder2,zero,1.0,0.0
BraTS2021_01089,decoder2,mean,0.8440950587391853,0.0009451433097055
BraTS2021_01089,decoder2,noise,1.3085668832063675,0.000570256139865
BraTS2021_01089,decoder1,zero,1.0,0.0
BraTS2021_01089,decoder1,mean,0.8184012472629547,0.0015561253677113
BraTS2021_01089,decoder1,noise,1.2922592908143995,0.001006435136992
BraTS2021_01084,encoder1,zero,1.0,0.0
BraTS2021_01084,encoder1,mean,0.8089240714907646,0.0008891429868059
BraTS2021_01084,encoder1,noise,1.286041498184204,0.0005911090019301
BraTS2021_01084,encoder2,zero,1.0,0.0
BraTS2021_01084,encoder2,mean,0.8399930894374847,0.0030984372902857
BraTS2021_01084,encoder2,noise,1.3062835484743118,0.0021148862456344
BraTS2021_01084,encoder3,zero,1.0,0.0
BraTS2021_01084,encoder3,mean,0.9372519850730896,0.0034889595200747
BraTS2021_01084,encoder3,noise,1.3701631873846054,0.0026786240955329
BraTS2021_01084,encoder4,zero,1.0,0.0
BraTS2021_01084,encoder4,mean,0.9289736449718476,0.007864721313135
BraTS2021_01084,encoder4,noise,1.3656373023986816,0.0063301978742695
BraTS2021_01084,bottleneck,zero,1.0,0.0
BraTS2021_01084,bottleneck,mean,0.8662011995911598,0.0138991205429189
BraTS2021_01084,bottleneck,noise,1.3244879245758057,0.0084301474663668
BraTS2021_01084,decoder4,zero,1.0,0.0
BraTS2021_01084,decoder4,mean,0.6824051588773727,0.0242187404049901
BraTS2021_01084,decoder4,noise,1.210684821009636,0.0140245290755375
BraTS2021_01084,decoder3,zero,1.0,0.0
BraTS2021_01084,decoder3,mean,0.8743450716137886,0.0174452821135123
BraTS2021_01084,decoder3,noise,1.329107105731964,0.0119243514653922
BraTS2021_01084,decoder2,zero,1.0,0.0
BraTS2021_01084,decoder2,mean,0.8482039868831635,0.0017884624199271
BraTS2021_01084,decoder2,noise,1.3114396333694458,0.0012318162760376
BraTS2021_01084,decoder1,zero,1.0,0.0
BraTS2021_01084,decoder1,mean,0.8040158227086067,0.0068619510956077
BraTS2021_01084,decoder1,noise,1.28304785490036,0.0043285767221678
BraTS2021_01082,encoder1,zero,1.0,0.0
BraTS2021_01082,encoder1,mean,0.8124754652380943,0.0043798200284512
BraTS2021_01082,encoder1,noise,1.2886420041322708,0.0028842591307627
BraTS2021_01082,encoder2,zero,1.0,0.0
BraTS2021_01082,encoder2,mean,0.8392947316169739,0.0031106242388233
BraTS2021_01082,encoder2,noise,1.305750012397766,0.0016431328879499
BraTS2021_01082,encoder3,zero,1.0,0.0
BraTS2021_01082,encoder3,mean,0.9230284169316292,0.0136587156811652
BraTS2021_01082,encoder3,noise,1.3613431751728058,0.0091112058839884
BraTS2021_01082,encoder4,zero,1.0,0.0
BraTS2021_01082,encoder4,mean,0.9196157306432724,0.0148644997115999
BraTS2021_01082,encoder4,noise,1.3583524525165558,0.0107499689744577
BraTS2021_01082,bottleneck,zero,1.0,0.0
BraTS2021_01082,bottleneck,mean,0.8711624816060066,0.0114262928275321
BraTS2021_01082,bottleneck,noise,1.3309025168418884,0.0123749977122918
BraTS2021_01082,decoder4,zero,1.0,0.0
BraTS2021_01082,decoder4,mean,0.6707835793495178,0.0194930828837464
BraTS2021_01082,decoder4,noise,1.2051410377025604,0.010805365657626
BraTS2021_01082,decoder3,zero,1.0,0.0
BraTS2021_01082,decoder3,mean,0.8540231138467789,0.0209620363944373
BraTS2021_01082,decoder3,noise,1.3156378418207169,0.0141202738589495
BraTS2021_01082,decoder2,zero,1.0,0.0
BraTS2021_01082,decoder2,mean,0.8425162732601166,0.0014869488455044
BraTS2021_01082,decoder2,noise,1.3073639571666718,0.0010788543213145
BraTS2021_01082,decoder1,zero,1.0,0.0
BraTS2021_01082,decoder1,mean,0.8116082027554512,0.0017594638357902
BraTS2021_01082,decoder1,noise,1.288045197725296,0.001075187039538
BraTS2021_01079,encoder1,zero,1.0,0.0
BraTS2021_01079,encoder1,mean,0.8115900084376335,0.0074364146958591
BraTS2021_01079,encoder1,noise,1.2877278327941897,0.0046376991750821
BraTS2021_01079,encoder2,zero,1.0,0.0
BraTS2021_01079,encoder2,mean,0.8407333642244339,0.0032913774892373
BraTS2021_01079,encoder2,noise,1.30643992125988,0.0020457854804943
BraTS2021_01079,encoder3,zero,1.0,0.0
BraTS2021_01079,encoder3,mean,0.9171046018600464,0.0049951931094405
BraTS2021_01079,encoder3,noise,1.356619358062744,0.0032117557747627
BraTS2021_01079,encoder4,zero,1.0,0.0
BraTS2021_01079,encoder4,mean,0.921819381415844,0.0062365846042005
BraTS2021_01079,encoder4,noise,1.3607759922742844,0.0051519931685756
BraTS2021_01079,bottleneck,zero,1.0,0.0
BraTS2021_01079,bottleneck,mean,0.8714796975255013,0.0072572603565281
BraTS2021_01079,bottleneck,noise,1.3301156014204023,0.0047707239953047
BraTS2021_01079,decoder4,zero,1.0,0.0
BraTS2021_01079,decoder4,mean,0.6759503558278084,0.0206268750957864
BraTS2021_01079,decoder4,noise,1.2076292037963867,0.0120460331290723
BraTS2021_01079,decoder3,zero,1.0,0.0
BraTS2021_01079,decoder3,mean,0.8391138017177582,0.0091024171207317
BraTS2021_01079,decoder3,noise,1.305092215538025,0.0055239688622369
BraTS2021_01079,decoder2,zero,1.0,0.0
BraTS2021_01079,decoder2,mean,0.845083087682724,0.0016654441477949
BraTS2021_01079,decoder2,noise,1.3090792149305344,0.0009972703166915
BraTS2021_01079,decoder1,zero,1.0,0.0
BraTS2021_01079,decoder1,mean,0.8168796971440315,0.0030831145358386
BraTS2021_01079,decoder1,noise,1.2913930714130402,0.0021589233559862
BraTS2021_01078,encoder1,zero,1.0,0.0
BraTS2021_01078,encoder1,mean,0.8165065869688988,0.0060587733701981
BraTS2021_01078,encoder1,noise,1.290947526693344,0.0038087117147617
BraTS2021_01078,encoder2,zero,1.0,0.0
BraTS2021_01078,encoder2,mean,0.838860921561718,0.0018945513906604
BraTS2021_01078,encoder2,noise,1.3048940747976303,0.001115238241379
BraTS2021_01078,encoder3,zero,1.0,0.0
BraTS2021_01078,encoder3,mean,0.9239607080817224,0.0047051761305695
BraTS2021_01078,encoder3,noise,1.3616377711296082,0.0033884718561932
BraTS2021_01078,encoder4,zero,1.0,0.0
BraTS2021_01078,encoder4,mean,0.9236287847161292,0.009044319370183
